*N,acc_svm,acc_tree,acc_nsc,acc_naive_bayes,groups
3,0.746031746032,0.698412698413,0.746031746032,0.783068783069,Pep1,Pep8,Pep12
3,0.624338624339,0.566137566138,0.661375661376,0.73544973545,Pep1,Pep8,Pep13
3,0.650793650794,0.603174603175,0.698412698413,0.73544973545,Pep1,Pep8,Pep14
3,0.746031746032,0.587301587302,0.698412698413,0.783068783069,Pep1,Pep8,Pep15
3,0.746031746032,0.746031746032,0.698412698413,0.73544973545,Pep1,Pep8,Pep16
3,0.746031746032,0.698412698413,0.746031746032,0.73544973545,Pep1,Pep8,Pep17
3,0.613756613757,0.603174603175,0.624338624339,0.698412698413,Pep1,Pep9,Pep10
3,0.650793650794,0.529100529101,0.746031746032,0.698412698413,Pep1,Pep9,Pep11
3,0.746031746032,0.671957671958,0.746031746032,0.746031746032,Pep1,Pep9,Pep12
3,0.698412698413,0.529100529101,0.671957671958,0.698412698413,Pep1,Pep9,Pep13
3,0.698412698413,0.603174603175,0.661375661376,0.698412698413,Pep1,Pep9,Pep14
3,0.746031746032,0.634920634921,0.746031746032,0.698412698413,Pep1,Pep9,Pep15
3,0.698412698413,0.746031746032,0.661375661376,0.603174603175,Pep1,Pep9,Pep16
3,0.698412698413,0.746031746032,0.634920634921,0.613756613757,Pep1,Pep9,Pep17
3,0.698412698413,0.650793650794,0.746031746032,0.746031746032,Pep1,Pep10,Pep11
3,0.746031746032,0.650793650794,0.698412698413,0.746031746032,Pep1,Pep10,Pep12
3,0.57671957672,0.650793650794,0.492063492063,0.661375661376,Pep1,Pep10,Pep13
3,0.650793650794,0.809523809524,0.529100529101,0.687830687831,Pep1,Pep10,Pep14
3,0.746031746032,0.539682539683,0.746031746032,0.698412698413,Pep1,Pep10,Pep15
3,0.650793650794,0.698412698413,0.529100529101,0.687830687831,Pep1,Pep10,Pep16
3,0.698412698413,0.661375661376,0.465608465608,0.502645502646,Pep1,Pep10,Pep17
3,0.698412698413,0.708994708995,0.746031746032,0.746031746032,Pep1,Pep11,Pep12
3,0.624338624339,0.650793650794,0.624338624339,0.746031746032,Pep1,Pep11,Pep13
3,0.698412698413,0.613756613757,0.698412698413,0.698412698413,Pep1,Pep11,Pep14
3,0.650793650794,0.587301587302,0.746031746032,0.698412698413,Pep1,Pep11,Pep15
3,0.698412698413,0.661375661376,0.698412698413,0.746031746032,Pep1,Pep11,Pep16
3,0.698412698413,0.518518518519,0.746031746032,0.746031746032,Pep1,Pep11,Pep17
3,0.671957671958,0.613756613757,0.708994708995,0.746031746032,Pep1,Pep12,Pep13
3,0.746031746032,0.613756613757,0.746031746032,0.746031746032,Pep1,Pep12,Pep14
3,0.698412698413,0.587301587302,0.746031746032,0.698412698413,Pep1,Pep12,Pep15
3,0.746031746032,0.746031746032,0.746031746032,0.698412698413,Pep1,Pep12,Pep16
3,0.746031746032,0.587301587302,0.746031746032,0.746031746032,Pep1,Pep12,Pep17
3,0.624338624339,0.613756613757,0.539682539683,0.650793650794,Pep1,Pep13,Pep14
3,0.708994708995,0.539682539683,0.708994708995,0.698412698413,Pep1,Pep13,Pep15
3,0.624338624339,0.529100529101,0.539682539683,0.650793650794,Pep1,Pep13,Pep16
3,0.624338624339,0.613756613757,0.587301587302,0.613756613757,Pep1,Pep13,Pep17
3,0.698412698413,0.634920634921,0.698412698413,0.698412698413,Pep1,Pep14,Pep15
3,0.698412698413,0.555555555556,0.661375661376,0.698412698413,Pep1,Pep14,Pep16
3,0.698412698413,0.349206349206,0.513227513228,0.661375661376,Pep1,Pep14,Pep17
3,0.746031746032,0.634920634921,0.698412698413,0.650793650794,Pep1,Pep15,Pep16
3,0.746031746032,0.539682539683,0.698412698413,0.698412698413,Pep1,Pep15,Pep17
3,0.698412698413,0.481481481481,0.492063492063,0.518518518519,Pep1,Pep16,Pep17
3,0.746031746032,0.708994708995,0.772486772487,0.783068783069,Pep2,Pep3,Pep4
3,0.783068783069,0.677248677249,0.73544973545,0.634920634921,Pep2,Pep3,Pep5
3,0.783068783069,0.650793650794,0.783068783069,0.783068783069,Pep2,Pep3,Pep6
3,0.783068783069,0.507936507937,0.746031746032,0.746031746032,Pep2,Pep3,Pep7
3,0.746031746032,0.507936507937,0.783068783069,0.783068783069,Pep2,Pep3,Pep8
3,0.746031746032,0.698412698413,0.746031746032,0.783068783069,Pep2,Pep3,Pep9
3,0.783068783069,0.62962962963,0.73544973545,0.746031746032,Pep2,Pep3,Pep10
3,0.746031746032,0.57671957672,0.746031746032,0.746031746032,Pep2,Pep3,Pep11
3,0.746031746032,0.650793650794,0.783068783069,0.746031746032,Pep2,Pep3,Pep12
3,0.783068783069,0.518518518519,0.708994708995,0.708994708995,Pep2,Pep3,Pep13
3,0.783068783069,0.544973544974,0.783068783069,0.746031746032,Pep2,Pep3,Pep14
3,0.746031746032,0.613756613757,0.783068783069,0.698412698413,Pep2,Pep3,Pep15
3,0.746031746032,0.772486772487,0.73544973545,0.746031746032,Pep2,Pep3,Pep16
3,0.783068783069,0.624338624339,0.708994708995,0.708994708995,Pep2,Pep3,Pep17
3,0.698412698413,0.661375661376,0.687830687831,0.624338624339,Pep2,Pep4,Pep5
3,0.698412698413,0.708994708995,0.73544973545,0.746031746032,Pep2,Pep4,Pep6
3,0.746031746032,0.661375661376,0.746031746032,0.746031746032,Pep2,Pep4,Pep7
3,0.698412698413,0.708994708995,0.73544973545,0.73544973545,Pep2,Pep4,Pep8
3,0.746031746032,0.698412698413,0.746031746032,0.783068783069,Pep2,Pep4,Pep9
3,0.746031746032,0.613756613757,0.650793650794,0.698412698413,Pep2,Pep4,Pep10
3,0.746031746032,0.661375661376,0.746031746032,0.746031746032,Pep2,Pep4,Pep11
3,0.746031746032,0.661375661376,0.746031746032,0.746031746032,Pep2,Pep4,Pep12
3,0.661375661376,0.529100529101,0.661375661376,0.661375661376,Pep2,Pep4,Pep13
3,0.698412698413,0.708994708995,0.73544973545,0.73544973545,Pep2,Pep4,Pep14
3,0.746031746032,0.756613756614,0.698412698413,0.746031746032,Pep2,Pep4,Pep15
3,0.698412698413,0.708994708995,0.73544973545,0.783068783069,Pep2,Pep4,Pep16
3,0.746031746032,0.661375661376,0.708994708995,0.708994708995,Pep2,Pep4,Pep17
3,0.698412698413,0.661375661376,0.57671957672,0.634920634921,Pep2,Pep5,Pep6
3,0.756613756614,0.793650793651,0.624338624339,0.587301587302,Pep2,Pep5,Pep7
3,0.650793650794,0.698412698413,0.640211640212,0.624338624339,Pep2,Pep5,Pep8
3,0.698412698413,0.746031746032,0.661375661376,0.587301587302,Pep2,Pep5,Pep9
3,0.603174603175,0.677248677249,0.444444444444,0.634920634921,Pep2,Pep5,Pep10
3,0.698412698413,0.613756613757,0.708994708995,0.719576719577,Pep2,Pep5,Pep11
3,0.746031746032,0.661375661376,0.698412698413,0.634920634921,Pep2,Pep5,Pep12
3,0.661375661376,0.661375661376,0.492063492063,0.624338624339,Pep2,Pep5,Pep13
3,0.650793650794,0.661375661376,0.539682539683,0.587301587302,Pep2,Pep5,Pep14
3,0.793650793651,0.756613756614,0.698412698413,0.624338624339,Pep2,Pep5,Pep15
3,0.650793650794,0.603174603175,0.349206349206,0.444444444444,Pep2,Pep5,Pep16
3,0.650793650794,0.592592592593,0.301587301587,0.444444444444,Pep2,Pep5,Pep17
3,0.746031746032,0.698412698413,0.756613756614,0.708994708995,Pep2,Pep6,Pep7
