,OC1_1,OC1_2,OC2_1,OC2_2,OC3_1,OC3_2,OC4_1,OC4_2,OC5_1,OC5_2,OC6_1,OC6_2,OC7_1,OC7_2,OC8_1,OC8_2,EC1_1,EC1_2,EC2_1,EC2_2,EC3_1,EC3_2,EC4_1,EC4_2,EC5_1,EC5_2,EC6_1,EC6_2,EC7_1,EC7_2,EC8_1,EC8_2
proteins,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,OC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC,EC
P02746,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.27139760038,2.28278712989,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P09871,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.56880743354,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.70354820029,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P04003,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.40709640057,2.28278712989,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P54289,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.35321115031,1.59631198865,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.51058626576,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P12830,0.00000000000,0.00000000000,10.43474405152,6.89919458763,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5.38548473411,4.60183513839,0.00000000000,2.51058626576,3.93266659811,5.73848289316,5.55186556330,5.67826915462,2.83924700048,2.85348391237,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.95148244540,1.93059622375,2.73934455587,3.00638757862,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.35669165982,1.57630873866
P00915,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5.05515677876,0.00000000000,0.00000000000
Q9NZT1,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.09493682182,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,30.54412939297,24.67767088910,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P27824,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,37.67610837438,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P07384,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.59331896552,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q86VP6,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5.02117253151,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q01518,5.99317483701,9.65131057110,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.30838778729,2.30091756919,2.82570812808,6.27646566439,0.00000000000,0.00000000000,1.85062185443,2.83913457731,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.29704769342,0.00000000000,0.00000000000,0.00000000000
P04040,0.00000000000,0.00000000000,0.00000000000,0.00000000000,7.84403716771,7.98155994323,8.91820195896,9.55485258424,0.00000000000,0.00000000000,0.00000000000,2.51058626576,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.83924700048,3.42418069484,18.27657933611,27.02449492850,3.23420585250,0.00000000000,5.85444733619,6.75708678312,10.04426337154,10.02129192872,8.39963558307,9.13987810707,12.63376231379,9.09928220178,5.49894720624,3.94077184666
P07339,7.19180980441,9.65131057110,9.39126964637,6.89919458763,5.49082601739,4.78893596594,7.43183496580,8.18987364363,24.77322977693,23.00917569194,3.76761083744,6.27646566439,4.91583324763,3.44308973589,11.10373112660,11.35653830925,6.24634340105,4.56557425979,4.98452163712,0.00000000000,9.70261755751,16.95090868794,1.95148244540,1.93059622375,0.00000000000,3.00638757862,9.16323881789,8.22589029637,5.74261923354,3.03309406726,2.35669165982,3.15261747733
P25774,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.02206271151,0.00000000000,0.00000000000
P52907,4.79453986961,4.13627595904,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.51058626576,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P15086,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.96633329905,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.32301442475,3.17935234453,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.65245940783,6.01277515723,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.57112777321,0.00000000000
O75976,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5.65141625616,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P16870,56.33584346790,49.63531150851,50.08677144728,55.19355670103,25.10091893666,24.74283582401,0.00000000000,0.00000000000,137.86840919333,78.23119735259,35.79230295567,56.48819097952,31.46133278486,35.57859393758,37.93774801587,28.39134577311,22.14612660371,14.83811634432,56.49124522072,0.00000000000,72.76963168133,79.10424054374,13.66037711778,0.00000000000,14.60983763133,13.02767950734,12.98125499201,13.70981716061,8.03966692696,0.00000000000,14.92571384552,14.18677864798
P14384,4.79453986961,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.88380541872,5.02117253151,4.91583324763,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.85348391237,0.00000000000,0.00000000000,8.08551463126,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P84077,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,16.01234605911,2.51058626576,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.13569880019,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q6YHK3,7.19180980441,0.00000000000,0.00000000000,8.87039304124,3.92201858385,3.19262397729,0.00000000000,0.00000000000,9.69387252141,12.65504663057,3.76761083744,10.04234506303,4.91583324763,5.73848289316,6.47717649051,4.73189096219,2.27139760038,2.28278712989,0.00000000000,3.17935234453,0.00000000000,0.00000000000,0.00000000000,0.00000000000,5.47868911175,5.01064596436,3.05441293930,0.00000000000,0.00000000000,0.00000000000,3.14225554643,3.15261747733
Q8N6Q3,0.00000000000,0.00000000000,4.17389762061,3.94239690722,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.59331896552,11.29763819590,0.00000000000,0.00000000000,7.40248741773,5.67826915462,3.97494580067,4.56557425979,3.32301442475,4.76902851679,0.00000000000,0.00000000000,6.83018855889,5.79178867124,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.94077184666
P28907,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.15419389365,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P21926,0.00000000000,4.13627595904,0.00000000000,5.91359536082,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.29539315726,2.77593278165,1.89275638487,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.82622970392,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q16543,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.15419389365,2.30091756919,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.85062185443,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P00450,19.17815947844,16.54510383617,15.65211607728,18.72638530928,47.06422300624,52.67829562531,53.50921175373,58.69409444603,7.53967862776,14.95596419976,6.59331896552,15.06351759454,48.17516582682,51.64634603842,19.43152947154,17.98118565631,53.94569300903,54.21619433500,61.47576685784,52.45931368474,33.95916145129,33.90181737589,34.15094279445,42.47311692246,50.22131685769,43.09155529350,56.50663937700,39.30147586042,62.02028772225,57.62878727792,68.34405813476,62.26419517725
P00751,0.00000000000,5.51503461206,6.26084643091,6.89919458763,21.17890035281,21.55021184672,11.89093594527,8.18987364363,18.31064809599,20.70825812274,5.65141625616,3.76587939863,18.68016634101,22.95393157263,7.40248741773,6.62464734706,27.82462060466,30.81762625358,19.93808654849,12.71740937812,8.08551463126,30.13494877857,20.49056567667,20.27126034935,21.91475644699,14.02980870021,30.54412939297,31.98957337476,13.78228616050,16.17650169205,45.56270542317,51.23003400660
P08603,0.00000000000,0.00000000000,0.00000000000,0.00000000000,7.84403716771,8.77971593755,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,10.78913860181,14.26741956184,9.96904327424,17.48643789491,0.00000000000,0.00000000000,3.90296489079,2.89589433562,0.00000000000,0.00000000000,2.29080970447,2.74196343212,4.59409538683,4.04412542301,3.92781943303,3.94077184666
P05156,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.71209034742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P10809,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,43.32752463054,11.29763819590,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q13231,0.00000000000,0.00000000000,0.00000000000,2.95679768041,1.56880743354,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.44308973589,0.00000000000,0.00000000000,3.97494580067,2.85348391237,13.29205769899,11.12773320585,0.00000000000,0.00000000000,6.83018855889,4.82649055937,0.00000000000,0.00000000000,3.81801617412,5.48392686424,0.00000000000,0.00000000000,2.35669165982,2.36446310800
Q9H0W9,2.39726993480,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q00610,17.97952451103,11.03006922411,2.08694881030,2.95679768041,0.00000000000,0.00000000000,0.00000000000,0.00000000000,7.53967862776,5.75229392298,57.45606527094,28.87174205620,4.91583324763,0.00000000000,9.25310927216,7.57102553950,2.27139760038,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.52720646965,1.82797562141,0.00000000000,0.00000000000,0.00000000000,1.57630873866
P10909,0.00000000000,0.00000000000,25.04338572364,12.81278994845,3.92201858385,4.78893596594,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.54279520076,3.99487747732,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.87242911342,10.05386591778,0.00000000000,0.00000000000,1.57112777321,0.00000000000
Q96DG6,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.88380541872,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P09543,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.59331896552,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q96KP4,26.36996928285,28.95393171330,12.52169286182,14.78398840206,2.35321115031,4.78893596594,8.91820195896,10.91983152484,18.31064809599,14.95596419976,12.24473522167,16.31881072742,6.88216654669,3.44308973589,18.50621854433,21.76669842605,2.27139760038,1.71209034742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,11.70889467238,9.65298111874,4.56557425979,4.00851677149,6.10882587859,9.13987810707,10.33671462037,2.02206271151,3.92781943303,3.94077184666
Q9UHC6,14.38361960883,9.65131057110,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.76761083744,6.27646566439,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P06681,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.70354820029,1.71209034742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P01024,35.95904902207,24.81765575425,71.99973395547,65.04954896907,134.91743928454,142.86992298380,254.16875583022,303.02532481439,34.46710229833,35.66422232250,17.89615147783,40.16938025210,122.89583119087,117.06505102041,51.81741192412,71.92474262522,144.23374762414,142.10349883596,202.70387990963,241.63077818424,108.34589605886,77.22080624507,187.34231475811,187.26783370355,150.66395057307,158.33641247380,133.63056609425,132.52823255258,265.30900858962,246.69165080372,164.96841618735,181.27550494641
P29400,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.14139356495,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P0C0L4,26.36996928285,0.00000000000,19.82601369788,22.66878221649,37.65137840499,0.00000000000,129.31392840485,187.00211486294,10.77096946823,14.95596419976,0.00000000000,30.12703518908,42.27616592966,37.87398709484,37.93774801587,40.69426227480,51.67429540865,53.64549755253,51.50672358359,0.00000000000,50.13019071380,52.73616036249,143.43395973668,0.00000000000,70.30984360076,74.15756027254,0.00000000000,140.75412284895,137.82286160500,0.00000000000,98.98104971241,93.79036995054
P0C0L5,0.00000000000,37.22648363138,0.00000000000,0.00000000000,38.43578212176,43.10042369344,0.00000000000,0.00000000000,0.00000000000,0.00000000000,19.77995689655,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,51.67429540865,53.64549755253,0.00000000000,87.43218947456,0.00000000000,0.00000000000,0.00000000000,143.82941866923,0.00000000000,0.00000000000,127.52174021566,0.00000000000,0.00000000000,113.23551184433,0.00000000000,0.00000000000
P01031,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.56880743354,2.39446798297,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.54279520076,3.42418069484,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P10643,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.13569880019,1.71209034742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P07357,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.35321115031,3.19262397729,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.29539315726,0.00000000000,0.00000000000,1.70354820029,1.71209034742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.57112777321,1.57630873866
P07360,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.27139760038,1.71209034742,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P31146,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.58161940895,4.56993905354,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P04632,2.39726993480,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q8IV36,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.85062185443,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q9H336,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.77593278165,4.73189096219,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.65245940783,5.01064596436,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q9H0B8,16.78088954363,16.54510383617,28.17380893910,20.69758376289,12.55045946833,9.57787193188,7.43183496580,6.82489470303,16.15645420234,12.65504663057,9.41902709360,18.82939699317,12.78116644385,10.32926920768,11.10373112660,8.51740373193,5.67849400095,5.70696782474,0.00000000000,4.76902851679,17.78813218877,28.25151447991,6.83018855889,6.75708678312,4.56557425979,7.01490435010,0.00000000000,0.00000000000,2.29704769342,0.00000000000,14.92571384552,11.82231553998
O94985,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.88380541872,2.51058626576,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q53GD3,4.79453986961,6.89379326507,5.21737202576,4.92799613402,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q7L576,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.88380541872,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P01034,8.39044477182,5.51503461206,0.00000000000,0.00000000000,0.00000000000,0.00000000000,8.91820195896,0.00000000000,0.00000000000,0.00000000000,3.76761083744,11.29763819590,5.89899989716,0.00000000000,0.00000000000,7.57102553950,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q15828,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.29080970447,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
P01036,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.81801617412,4.56993905354,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Q13409,3.59590490221,4.13627595904,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2.51058626576,1.96633329905,2.29539315726,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
